date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
8/2/2014 3:59,2,3,231,69,8251,0,53412,0,0,3,9/2/2014,9/3/2014,1,0,1,1160,1,1,1,3,99,77,60
8/2/2014 7:40,2,3,231,69,8251,0,53412,0,0,3,8/29/2014,9/2/2014,1,0,1,8819,1,1,1,3,168,1242,12
8/2/2014 8:06,2,3,231,69,8251,0,53412,0,0,3,10/14/2014,10/15/2014,2,0,1,5497,1,0,1,3,182,79,12
8/2/2014 8:07,2,3,231,69,8251,0,53412,0,0,3,10/14/2014,10/15/2014,2,0,1,5497,1,1,1,3,182,79,12
8/2/2014 8:27,2,3,231,69,8251,0,53412,0,0,3,10/14/2014,10/15/2014,2,0,1,5497,1,0,1,3,182,79,57
8/2/2014 8:32,2,3,231,69,8251,0,53412,0,0,3,10/14/2014,10/15/2014,2,0,1,5497,1,0,1,3,182,79,81
8/2/2014 8:34,2,3,231,69,8251,0,53412,0,0,3,10/14/2014,10/15/2014,2,0,1,5497,1,1,1,3,182,79,81
8/5/2014 21:42,2,3,231,69,8251,0,53412,0,0,9,9/26/2014,9/27/2014,1,0,1,8744,1,1,4,3,106,108,12
8/5/2014 21:45,2,3,231,69,8251,0,53412,0,0,9,9/28/2014,9/29/2014,1,0,1,8744,1,1,1,3,106,108,12
9/3/2014 20:10,2,3,231,69,8251,0,53412,0,0,3,9/27/2014,9/28/2014,1,0,1,8744,1,0,1,3,106,108,12
9/4/2014 19:51,2,3,231,69,8251,0,53412,0,0,9,9/27/2014,9/28/2014,1,0,1,8744,1,1,1,3,106,108,12
9/8/2014 8:24,2,3,231,69,8251,0,53412,0,0,9,10/16/2014,10/17/2014,1,0,1,18774,1,0,1,3,99,1239,60
9/8/2014 8:31,2,3,231,69,8251,0,53412,0,0,9,10/16/2014,10/17/2014,1,0,1,45041,6,0,1,3,99,1239,60
9/8/2014 9:13,2,3,231,69,8251,0,53412,0,0,9,10/16/2014,10/17/2014,1,0,1,18774,1,0,2,3,99,1239,12
10/21/2014 8:10,2,3,231,69,8251,0,53412,0,0,3,11/21/2014,11/22/2014,2,0,1,8819,1,1,2,3,168,1242,57
10/21/2014 8:11,2,3,231,69,8251,0,53412,0,0,3,11/22/2014,11/23/2014,2,0,1,8819,1,0,1,3,168,1242,57
10/21/2014 8:12,2,3,231,69,8251,0,53412,0,0,3,11/23/2014,11/24/2014,2,0,1,8819,1,0,1,3,168,1242,57
10/21/2014 19:51,2,3,231,69,8251,0,53412,0,0,9,11/16/2014,11/17/2014,2,0,1,18569,1,0,1,3,182,83,85
10/23/2014 2:27,2,3,231,69,8251,0,53412,0,0,3,11/21/2014,11/22/2014,2,0,1,8819,1,0,4,3,168,1242,57
10/23/2014 2:42,2,3,231,69,8251,0,53412,0,0,3,11/23/2014,11/24/2014,2,0,1,8819,1,0,4,3,168,1242,57
10/23/2014 2:45,2,3,231,69,8251,0,53412,0,0,3,11/23/2014,11/24/2014,2,0,1,8819,1,1,2,3,168,1242,57
10/23/2014 3:56,2,3,231,69,8251,0,53412,0,0,3,11/16/2014,11/17/2014,2,0,1,18569,1,1,1,3,182,83,76
10/23/2014 3:57,2,3,231,69,8251,0,53412,0,0,3,11/16/2014,11/17/2014,2,0,1,18569,1,0,1,3,182,83,85
10/23/2014 4:00,2,3,231,69,8251,0,53412,0,0,3,11/16/2014,11/17/2014,2,0,1,18569,1,0,2,3,182,83,85
10/23/2014 6:13,2,3,231,69,8251,0,53412,0,0,9,11/7/2014,11/8/2014,2,0,1,8221,1,1,1,3,99,47,67
10/23/2014 6:14,2,3,231,69,8251,0,53412,0,0,9,11/8/2014,11/9/2014,2,0,1,8221,1,0,1,3,99,47,67
10/23/2014 7:10,2,3,231,69,8251,0,53412,0,0,9,11/11/2014,11/12/2014,1,0,1,8220,1,0,1,3,182,46,39
10/24/2014 8:40,2,3,231,69,53483,0,53412,0,0,4,11/7/2014,11/8/2014,2,0,1,8221,1,0,1,3,99,47,76
10/24/2014 8:47,2,3,231,69,53483,0,53412,0,0,4,11/9/2014,11/10/2014,2,0,1,8221,1,0,4,3,99,47,76
10/24/2014 9:48,2,3,231,69,53483,0,53412,0,0,4,11/8/2014,11/9/2014,2,0,1,8221,1,0,1,3,99,47,76
12/3/2014 6:28,2,3,231,58,70,0,53412,0,0,9,1/2/2015,1/3/2015,2,0,1,8220,1,1,2,3,182,46,12
12/3/2014 7:06,2,3,231,58,70,0,53412,0,0,9,1/2/2015,1/3/2015,2,0,1,8220,1,0,1,3,182,46,30
12/3/2014 7:10,2,3,231,58,70,0,53412,0,0,9,12/31/2014,1/1/2015,2,0,1,8220,1,1,1,3,182,46,30
12/10/2014 19:30,2,3,231,69,8251,0,53412,0,0,9,1/2/2015,1/3/2015,2,0,1,8220,1,1,1,3,182,46,12
12/12/2014 7:34,2,3,231,69,8251,0,53412,0,0,9,12/28/2014,12/29/2014,1,0,1,8220,1,0,2,3,182,46,57
6/23/2014 11:59,24,2,3,50,5703,0,53608,0,0,0,6/29/2014,7/3/2014,1,0,1,12473,5,0,1,5,23,1723,38
7/9/2014 12:29,13,1,46,172,56153,221.2465,53627,0,1,9,7/11/2014,7/13/2014,2,0,1,8289,1,1,3,6,107,36,29
7/9/2014 13:00,13,1,46,172,56153,219.3612,53627,0,1,9,7/11/2014,7/13/2014,2,0,1,8289,1,0,5,6,107,36,29
12/18/2014 17:26,13,1,1,173,23491,2914.8302,53785,0,0,9,12/26/2014,12/27/2014,2,0,1,19,1,0,1,5,102,1522,40
12/18/2014 17:27,13,1,1,173,23491,2912.0399,53785,0,0,9,12/26/2014,12/27/2014,2,0,1,19,1,1,1,5,102,1522,30
12/18/2014 17:28,13,1,1,173,23491,2918.3547,53785,0,0,9,12/26/2014,12/27/2014,2,0,1,19,1,0,1,5,102,1522,20
12/18/2014 17:29,13,1,1,173,23491,2918.6505,53785,0,0,9,12/26/2014,12/27/2014,2,0,1,19,1,0,1,5,102,1522,61
12/18/2014 17:43,13,1,1,173,23491,2927.5578,53785,0,0,9,2/19/2015,2/20/2015,2,0,1,19,1,1,1,5,102,1522,40
1/5/2014 15:44,2,3,66,174,9444,1.6242,53865,0,0,9,1/17/2014,1/20/2014,2,0,1,12218,6,0,1,2,50,365,6
5/4/2014 23:27,2,3,66,174,9444,586.0805,53865,0,0,9,5/22/2014,5/23/2014,2,0,1,8276,1,0,1,2,50,661,47
5/6/2014 11:17,2,3,66,174,9444,593.7844,53865,0,1,9,5/22/2014,5/23/2014,2,0,1,8276,1,0,1,2,50,661,6
5/7/2014 9:05,2,3,66,174,9444,593.906,53865,0,0,3,5/22/2014,5/23/2014,2,0,1,8276,1,1,2,2,50,661,18
5/7/2014 9:25,2,3,66,174,9444,573.6658,53865,0,0,3,5/22/2014,5/23/2014,2,0,1,11990,1,1,1,2,50,564,91
5/7/2014 9:30,2,3,66,174,9444,583.7813,53865,0,0,3,5/22/2014,5/23/2014,2,0,1,8276,1,1,1,2,50,661,42
5/11/2014 13:53,2,3,66,174,9444,593.7844,53865,0,0,9,5/22/2014,5/23/2014,2,0,1,8276,1,1,2,2,50,661,6
5/11/2014 13:57,2,3,66,174,9444,593.7844,53865,0,0,9,5/22/2014,5/23/2014,2,0,1,8276,1,1,1,2,50,661,6
5/11/2014 13:57,2,3,66,174,9444,593.9873,53865,0,0,9,5/22/2014,5/23/2014,2,0,1,8276,1,0,1,2,50,661,9
5/17/2014 22:45,2,3,66,174,9444,230.8062,53865,0,0,9,5/19/2014,5/20/2014,2,0,1,8250,1,0,3,2,50,628,88
5/17/2014 22:56,2,3,66,174,9444,230.5274,53865,0,0,9,5/19/2014,5/20/2014,2,0,1,8250,1,1,1,2,50,628,54
5/20/2014 23:23,2,3,66,174,9444,2452.8421,53865,0,0,9,5/24/2014,5/25/2014,2,0,1,8267,1,0,1,2,50,675,20
5/20/2014 23:45,2,3,66,174,9444,2589.1436,53865,0,0,9,5/24/2014,5/25/2014,2,0,1,8223,1,0,1,2,50,689,91
5/21/2014 7:51,2,3,66,174,9444,2480.4512,53865,0,0,9,5/24/2014,5/25/2014,2,0,1,25487,6,1,1,2,50,589,18
5/21/2014 7:56,2,3,66,174,9444,2591.9945,53865,0,0,9,5/25/2014,5/26/2014,2,0,1,8223,1,1,1,2,50,1538,25
5/22/2014 22:55,2,3,66,447,36988,1849.1205,53865,0,0,3,5/27/2014,5/28/2014,4,0,1,8291,1,0,5,2,50,191,16
5/22/2014 23:01,2,3,66,447,36988,1849.1205,53865,0,0,3,5/27/2014,5/28/2014,4,0,1,8291,1,1,1,2,50,191,16
5/22/2014 23:03,2,3,66,447,36988,1849.1205,53865,0,0,3,5/27/2014,5/28/2014,2,0,1,8291,1,0,1,2,50,191,16
5/23/2014 23:08,2,3,66,447,42413,1993.1301,53865,0,0,3,5/28/2014,5/29/2014,2,0,1,11929,1,0,1,2,50,529,9
5/23/2014 23:14,2,3,66,447,42413,1989.9092,53865,0,0,3,5/28/2014,5/29/2014,2,0,1,11929,1,1,1,2,50,529,11
6/1/2014 6:30,2,3,66,346,29217,134.7849,53865,0,0,9,6/2/2014,6/3/2014,2,0,1,12001,1,1,1,2,50,967,82
6/1/2014 6:38,2,3,66,346,29217,162.7652,53865,0,0,9,6/3/2014,6/4/2014,2,0,1,8835,1,0,1,2,50,357,93
6/1/2014 17:42,2,3,66,346,29217,134.7849,53865,0,0,9,6/2/2014,6/3/2014,2,0,1,12001,1,1,4,2,50,967,82
7/15/2014 16:55,2,3,66,174,9444,592.6774,53865,0,0,9,7/18/2014,7/19/2014,3,0,1,12843,5,1,2,2,50,661,6
7/15/2014 16:58,2,3,66,174,9444,591.1959,53865,0,0,9,7/18/2014,7/19/2014,3,0,1,12843,5,1,1,2,50,661,28
7/15/2014 17:01,2,3,66,174,9444,591.076,53865,0,0,9,7/18/2014,7/19/2014,3,0,1,12843,5,1,1,2,50,661,41
7/15/2014 17:16,2,3,66,174,9444,590.7026,53865,0,0,9,7/18/2014,7/19/2014,3,0,1,12843,5,1,1,2,50,661,42
8/16/2014 0:23,2,3,66,174,9444,7261.7657,53865,0,0,3,8/18/2014,8/20/2014,1,0,1,8242,1,1,1,3,171,61,99
8/18/2014 1:43,2,3,66,174,9444,7261.7657,53865,0,0,9,8/19/2014,8/20/2014,1,0,1,8242,1,0,2,3,171,61,99
8/19/2014 1:44,2,3,66,174,9444,7294.576,53865,0,0,3,8/19/2014,8/20/2014,1,0,1,4992,1,0,3,3,110,72,63
6/22/2014 16:01,24,2,3,51,51906,0,54043,0,0,4,11/27/2014,11/30/2014,2,0,1,17834,1,1,1,6,144,1020,15
6/22/2014 16:05,24,2,3,51,51906,0,54043,0,0,4,11/27/2014,11/30/2014,2,0,1,17834,1,1,1,6,144,1020,29
6/22/2014 16:06,24,2,3,51,51906,0,54043,0,0,4,11/27/2014,11/30/2014,2,0,1,17834,1,1,1,6,144,1020,29
6/22/2014 16:08,24,2,3,51,51906,0,54043,0,0,4,11/27/2014,11/30/2014,2,0,1,17834,1,1,1,6,144,1020,29
6/22/2014 16:12,24,2,3,51,51906,0,54043,0,0,4,11/27/2014,11/30/2014,2,0,1,17834,1,1,1,6,144,1020,29
6/22/2014 16:20,24,2,3,51,51906,0,54043,0,0,4,11/26/2014,11/27/2014,2,0,1,12501,5,1,1,6,144,13,15
6/22/2014 16:29,24,2,3,51,51906,0,54043,0,0,4,11/26/2014,11/27/2014,2,0,1,12501,5,1,3,6,144,13,59
6/22/2014 16:53,24,2,3,51,51906,0,54043,0,0,4,11/26/2014,11/27/2014,2,0,1,12501,5,0,1,6,144,13,16
6/22/2014 16:55,24,2,3,51,51906,0,54043,0,0,4,11/26/2014,11/27/2014,2,0,1,12501,5,1,1,6,144,13,21
6/23/2014 14:55,24,2,3,51,51906,0,54043,0,0,4,11/26/2014,11/27/2014,2,0,1,12501,5,0,1,6,144,13,10
6/23/2014 15:05,24,2,3,51,51906,0,54043,0,0,4,11/26/2014,11/27/2014,2,0,1,12501,5,0,1,6,144,13,15
6/23/2014 16:17,24,2,3,51,51906,0,54043,0,0,4,11/26/2014,11/27/2014,2,0,1,12501,5,0,3,6,144,13,6
6/23/2014 17:30,24,2,3,51,51906,0,54043,0,0,4,11/30/2014,12/4/2014,2,0,1,8739,1,0,1,6,144,4,81
7/6/2014 12:57,24,2,3,51,9527,0,54043,0,0,4,11/28/2014,12/1/2014,2,0,1,17834,1,1,6,6,144,1020,29
7/6/2014 13:33,24,2,3,51,9527,0,54043,0,0,4,11/27/2014,11/28/2014,2,0,1,17834,1,0,1,6,144,1020,46
7/6/2014 13:38,24,2,3,51,9527,0,54043,0,0,4,11/27/2014,11/28/2014,2,0,1,17834,1,0,1,6,144,1020,3
7/6/2014 14:33,24,2,3,51,9527,0,54043,0,0,4,11/28/2014,12/1/2014,2,0,1,17834,1,0,3,6,144,1020,2
7/6/2014 16:03,24,2,3,51,9527,0,54043,0,0,0,12/1/2014,12/4/2014,2,0,1,8739,1,0,1,6,144,4,2
7/20/2014 18:52,24,2,3,51,9527,0,54043,0,0,1,11/26/2014,11/27/2014,2,0,1,17459,5,1,2,6,144,24,13
7/21/2014 14:29,24,2,3,51,9527,0,54043,0,0,1,11/27/2014,11/30/2014,2,0,1,17834,1,0,1,6,144,1020,82
7/21/2014 14:31,24,2,3,51,9527,0,54043,0,0,1,11/27/2014,11/30/2014,2,0,1,17834,1,1,1,6,144,1020,5
7/21/2014 14:39,24,2,3,51,9527,0,54043,0,0,1,11/27/2014,11/30/2014,2,0,1,17834,1,1,1,6,144,1020,85
7/21/2014 14:45,24,2,3,51,9527,0,54043,0,0,1,11/27/2014,11/30/2014,2,0,1,17834,1,0,1,6,144,1020,59
7/21/2014 15:01,24,2,3,51,9527,0,54043,0,0,1,12/2/2014,12/4/2014,2,0,1,20855,1,0,1,6,144,1327,46
7/21/2014 15:13,24,2,3,51,9527,0,54043,0,0,1,12/2/2014,12/4/2014,2,0,1,20855,1,0,1,6,144,1327,29
7/21/2014 15:40,24,2,3,51,9527,0,54043,0,0,1,11/30/2014,12/2/2014,2,0,1,22726,1,1,4,6,144,1496,29
7/21/2014 15:41,24,2,3,51,9527,0,54043,0,0,1,11/30/2014,12/2/2014,2,0,1,22726,1,0,2,6,144,1496,61
7/21/2014 15:43,24,2,3,51,9527,0,54043,0,0,1,11/30/2014,12/2/2014,2,0,1,22726,1,0,1,6,144,1496,5
7/21/2014 15:47,24,2,3,51,9527,0,54043,0,0,1,11/30/2014,12/2/2014,2,0,1,22726,1,0,1,6,144,1496,36
7/21/2014 15:58,24,2,3,51,9527,0,54043,0,0,1,11/30/2014,12/2/2014,2,0,1,22726,1,0,1,6,144,1496,61
7/21/2014 16:17,24,2,3,51,9527,0,54043,0,0,1,11/30/2014,12/2/2014,2,0,1,22726,1,0,1,6,144,1496,82
7/21/2014 16:31,24,2,3,51,9527,0,54043,0,0,1,12/2/2014,12/4/2014,2,0,1,22726,1,1,1,6,144,1496,61
7/21/2014 20:15,24,2,3,51,9527,0,54043,0,0,4,11/30/2014,12/2/2014,2,0,1,22726,1,0,2,6,144,1496,29
7/21/2014 20:27,24,2,3,51,9527,0,54043,0,0,4,11/30/2014,12/2/2014,2,0,1,22726,1,1,1,6,144,1496,29
7/21/2014 20:42,24,2,3,51,9527,0,54043,0,0,4,12/2/2014,12/4/2014,2,0,1,20855,1,1,1,6,144,1327,46
7/22/2014 11:34,24,2,3,51,9527,0,54043,0,0,1,11/26/2014,11/27/2014,2,0,1,17459,5,0,1,6,144,24,13
7/22/2014 11:40,24,2,3,51,9527,0,54043,0,0,1,11/26/2014,11/27/2014,2,0,1,17459,5,0,1,6,144,24,20
7/22/2014 16:22,24,2,3,51,9527,0,54043,0,0,1,11/26/2014,11/27/2014,2,0,1,17459,5,1,1,6,144,24,16
7/22/2014 16:30,24,2,3,51,9527,0,54043,0,0,1,11/26/2014,11/27/2014,2,0,1,17459,5,1,1,6,144,24,90
7/22/2014 16:38,24,2,3,51,9527,0,54043,0,0,1,11/26/2014,11/27/2014,2,0,1,17459,5,0,1,6,144,24,82
7/26/2014 11:14,24,2,3,51,9527,0,54043,0,0,4,7/29/2014,7/31/2014,1,0,1,8744,1,0,1,3,106,108,6
7/26/2014 11:16,24,2,3,51,9527,0,54043,0,0,4,7/29/2014,7/31/2014,1,0,1,8744,1,1,1,3,106,108,16
7/26/2014 11:18,24,2,3,51,9527,0,54043,0,0,4,7/29/2014,7/31/2014,1,0,1,8744,1,1,1,3,106,108,30
7/26/2014 11:22,24,2,3,51,9527,0,54043,0,0,4,7/29/2014,7/31/2014,1,0,1,8744,1,0,1,3,106,108,30
7/26/2014 11:28,24,2,3,51,9527,0,54043,0,1,4,7/29/2014,7/31/2014,1,0,1,8744,1,0,1,3,106,108,89
7/26/2014 11:29,24,2,3,51,9527,0,54043,0,1,4,7/29/2014,7/31/2014,2,0,1,8744,1,1,1,3,106,108,89
7/26/2014 11:37,24,2,3,51,9527,0,54043,0,0,4,7/29/2014,7/31/2014,2,0,1,8744,1,0,2,3,106,108,20
7/29/2014 10:57,24,2,3,51,51906,0,54043,0,0,4,11/26/2014,11/27/2014,2,0,1,8739,1,1,1,6,144,4,59
7/29/2014 11:04,24,2,3,51,51906,0,54043,0,0,4,11/26/2014,11/27/2014,2,0,1,8739,1,1,1,6,144,4,59
9/4/2014 15:20,24,2,3,51,51906,0,54043,0,0,1,10/9/2014,10/13/2014,1,0,1,44035,6,1,1,6,204,27,5
9/4/2014 15:31,24,2,3,51,51906,0,54043,0,0,1,10/9/2014,10/13/2014,1,0,1,8745,1,1,1,6,204,27,5
9/23/2014 14:48,24,2,3,51,51906,0,54043,0,0,4,10/13/2014,10/15/2014,1,0,1,51923,1,1,2,6,204,1478,43
9/23/2014 15:07,24,2,3,51,51906,0,54043,0,0,4,10/13/2014,10/15/2014,1,0,1,51923,1,1,1,6,204,1478,57
9/23/2014 15:08,24,2,3,51,51906,0,54043,0,0,4,10/13/2014,10/15/2014,1,0,1,51923,1,0,1,6,204,1478,78
9/23/2014 15:11,24,2,3,51,51906,0,54043,0,0,4,10/13/2014,10/15/2014,1,0,1,51923,1,1,1,6,204,1478,30
9/23/2014 15:14,24,2,3,51,51906,0,54043,0,0,4,10/13/2014,10/15/2014,1,0,1,51923,1,0,1,6,204,1478,8
9/23/2014 15:15,24,2,3,51,51906,0,54043,0,0,4,10/13/2014,10/15/2014,1,0,1,51923,1,1,1,6,204,1478,29
9/30/2014 11:11,24,2,3,51,51906,0,54043,0,0,3,11/11/2014,11/12/2014,2,0,1,18109,1,0,1,6,204,1791,82
10/3/2014 14:01,24,2,3,51,51906,0,54043,0,0,3,11/8/2014,11/11/2014,2,0,1,8234,1,0,2,6,7,8,25
9/23/2013 11:06,2,3,66,448,25538,4242.035,54075,0,0,0,10/3/2013,10/6/2013,1,0,1,21588,6,1,3,6,144,24,25
9/23/2013 11:09,2,3,66,448,25538,4241.6315,54075,0,0,0,10/3/2013,10/6/2013,1,0,1,21588,6,0,1,6,144,24,17
8/28/2013 23:37,37,1,69,761,41949,0,54107,0,1,0,9/21/2013,9/22/2013,4,0,2,33933,3,0,1,4,148,1958,57
4/2/2013 11:54,2,3,66,448,16918,4837.9016,54163,0,0,1,5/29/2013,6/6/2013,2,1,1,19776,6,0,1,2,50,212,19
5/23/2013 6:26,2,3,66,448,53593,759.4677,54163,0,0,1,6/1/2013,6/4/2013,3,0,1,12227,6,1,2,2,50,701,73
5/24/2013 6:14,2,3,66,448,53593,87.9549,54163,0,0,9,7/3/2013,7/5/2013,2,1,1,11939,1,0,1,2,50,694,25
5/30/2013 6:28,2,3,66,448,53593,770.9145,54163,0,0,1,6/2/2013,6/3/2013,1,0,1,44045,3,1,1,2,50,701,83
5/30/2013 6:33,2,3,66,448,53593,770.9237,54163,0,0,1,6/2/2013,6/3/2013,1,0,1,44045,3,0,1,2,50,701,41
5/30/2013 6:40,2,3,66,448,53593,770.8578,54163,0,0,1,6/2/2013,6/3/2013,1,0,1,44045,3,0,5,2,50,701,55
5/30/2013 7:02,2,3,66,448,53593,770.6605,54163,0,0,1,6/2/2013,6/3/2013,1,0,1,44045,3,1,1,2,50,701,41
5/30/2013 11:26,2,3,66,448,53593,769.9078,54163,0,0,9,6/2/2013,6/3/2013,1,0,1,44045,3,0,1,2,50,701,84
6/23/2013 16:23,2,3,66,448,53078,97.7933,54163,0,0,1,7/3/2013,7/6/2013,2,1,1,11994,6,0,1,2,50,694,4
6/23/2013 17:06,2,3,66,448,53078,96.8243,54163,0,0,1,7/3/2013,7/6/2013,2,0,1,11994,6,0,1,2,50,694,16
7/2/2013 11:03,2,3,66,448,53593,4837.0944,54163,0,0,3,8/11/2013,8/25/2013,3,0,1,13094,3,1,1,2,50,212,21
7/2/2013 11:08,2,3,66,448,53593,4836.9573,54163,0,0,3,8/11/2013,8/25/2013,3,0,1,13094,3,1,1,2,50,212,19
7/3/2013 8:24,2,3,66,448,53078,89.9622,54163,0,0,1,7/5/2013,7/7/2013,2,1,1,11994,6,1,2,2,50,694,72
7/19/2013 7:51,2,3,66,448,53593,87.9549,54163,0,0,1,8/15/2013,8/18/2013,2,1,1,11994,6,1,4,2,50,694,25
7/19/2013 7:51,2,3,66,448,53593,87.9549,54163,0,0,1,8/15/2013,8/19/2013,2,1,1,11994,6,0,1,2,50,694,25
7/28/2013 3:53,2,3,66,448,53078,96.6554,54163,0,0,1,8/21/2013,8/25/2013,2,1,1,11994,6,1,1,2,50,694,25
7/28/2013 3:54,2,3,66,448,53078,96.6554,54163,0,0,1,8/17/2013,8/20/2013,2,1,1,11994,6,0,1,2,50,694,25
7/28/2013 3:55,2,3,66,448,53078,96.6554,54163,0,0,1,8/22/2013,8/25/2013,2,1,1,11994,6,1,1,2,50,694,25
8/14/2013 3:52,2,3,66,448,53078,96.6554,54163,0,0,1,8/24/2013,8/27/2013,2,0,1,11939,1,1,1,2,50,694,25
8/14/2013 7:50,2,3,66,448,53593,87.9549,54163,0,0,1,8/23/2013,8/26/2013,2,0,1,11939,1,1,2,2,50,694,25
8/14/2013 8:34,2,3,66,448,53593,87.9549,54163,0,0,1,8/24/2013,8/26/2013,3,1,1,11939,1,0,1,2,50,694,25
8/14/2013 8:55,2,3,66,448,53593,87.9549,54163,0,0,1,8/24/2013,8/26/2013,2,1,1,11939,1,0,1,2,50,694,25
1/20/2014 11:02,2,3,66,448,53593,1214.4859,54163,0,0,1,3/14/2014,3/23/2014,2,1,1,8791,1,0,1,4,8,110,65
1/20/2014 11:03,2,3,66,448,53593,1215.1623,54163,0,0,1,3/14/2014,3/23/2014,2,1,1,8791,1,0,1,4,8,110,65
1/20/2014 11:35,2,3,66,448,53593,1216.5505,54163,0,0,1,3/14/2014,3/23/2014,2,1,1,8791,1,1,1,4,8,110,65
1/20/2014 11:36,2,3,66,448,53593,1210.5029,54163,0,0,1,3/14/2014,3/23/2014,2,1,1,8791,1,0,1,4,8,110,52
1/21/2014 8:26,2,3,66,448,53593,1210.4732,54163,0,0,1,3/17/2014,3/25/2014,2,1,1,8791,1,0,1,4,8,110,65
1/21/2014 8:29,2,3,66,448,53593,1208.0138,54163,0,0,1,3/17/2014,3/25/2014,2,1,1,8791,1,1,1,4,8,110,83
1/21/2014 13:43,2,3,66,448,53593,1210.5151,54163,0,0,9,3/17/2014,3/25/2014,2,1,1,8791,1,0,1,4,8,110,26
1/22/2014 8:55,2,3,66,448,53593,1205.9866,54163,0,0,9,3/17/2014,3/25/2014,2,1,1,8791,1,0,1,4,8,110,96
1/22/2014 8:56,2,3,66,448,53593,1214.4859,54163,0,0,9,3/17/2014,3/25/2014,2,1,1,8791,1,0,1,4,8,110,65
1/22/2014 12:08,2,3,66,448,53593,1217.5068,54163,0,0,9,3/17/2014,3/25/2014,2,1,1,8791,1,1,1,4,8,110,0
1/22/2014 12:22,2,3,66,448,53593,1214.0766,54163,0,0,9,3/17/2014,3/25/2014,2,1,1,8791,1,0,1,4,8,110,52
1/22/2014 12:23,2,3,66,448,53593,1216.9995,54163,0,0,9,3/17/2014,3/25/2014,2,1,1,8791,1,0,1,4,8,110,52
1/22/2014 12:25,2,3,66,448,53593,1213.9124,54163,0,0,9,3/17/2014,3/25/2014,2,1,1,8791,1,1,1,4,8,110,52
1/22/2014 12:41,2,3,66,448,53593,1216.5505,54163,0,0,9,3/17/2014,3/25/2014,2,1,1,8791,1,1,1,4,8,110,65
1/22/2014 12:42,2,3,66,448,53593,1212.295,54163,0,0,9,3/17/2014,3/25/2014,2,1,1,8791,1,0,1,4,8,110,65
1/22/2014 12:43,2,3,66,448,53593,1211.4776,54163,0,0,9,3/17/2014,3/25/2014,2,1,1,8791,1,0,1,4,8,110,65
1/22/2014 13:43,2,3,66,448,53593,1214.6981,54163,0,0,9,3/17/2014,3/25/2014,2,1,1,8791,1,0,1,4,8,110,65
1/22/2014 13:45,2,3,66,448,53593,1210.896,54163,0,0,9,3/17/2014,3/25/2014,2,1,1,8791,1,0,1,4,8,110,52
1/22/2014 13:47,2,3,66,448,53593,1211.0773,54163,0,0,9,3/17/2014,3/25/2014,2,1,1,8791,1,0,1,4,8,110,96
1/22/2014 13:51,2,3,66,448,53593,1210.4224,54163,0,0,9,3/17/2014,3/25/2014,2,1,1,8791,1,0,1,4,8,110,89
1/22/2014 13:55,2,3,66,448,53593,1208.0138,54163,0,0,9,3/17/2014,3/25/2014,2,1,1,8791,1,0,1,4,8,110,83
1/23/2014 7:52,2,3,66,448,53593,1210.4732,54163,0,0,9,3/17/2014,3/25/2014,2,1,1,8791,1,1,1,4,8,110,65
1/23/2014 8:00,2,3,66,448,53593,1218.0522,54163,0,0,9,3/17/2014,3/25/2014,2,1,1,8791,1,0,2,4,8,110,84
1/23/2014 8:03,2,3,66,448,53593,1205.5501,54163,0,0,9,3/17/2014,3/25/2014,2,1,1,8791,1,0,1,4,8,110,66
1/23/2014 8:05,2,3,66,448,53593,1215.7107,54163,0,0,9,3/17/2014,3/25/2014,2,1,1,8791,1,1,2,4,8,110,52
1/23/2014 8:15,2,3,66,448,53593,1214.4859,54163,0,0,9,3/17/2014,3/25/2014,2,1,1,8791,1,0,1,4,8,110,65
1/23/2014 8:54,2,3,66,448,53593,1212.2246,54163,0,0,9,3/17/2014,3/25/2014,2,1,1,8791,1,1,1,4,8,110,52
1/23/2014 9:01,2,3,66,448,53593,1211.4776,54163,0,0,9,3/17/2014,3/25/2014,2,1,1,8791,1,0,1,4,8,110,65
1/23/2014 9:02,2,3,66,448,53593,1215.1623,54163,0,0,9,3/17/2014,3/25/2014,2,1,1,8791,1,0,1,4,8,110,65
1/27/2014 18:19,2,3,66,448,53078,1264.0292,54163,0,0,1,3/17/2014,3/25/2014,2,1,1,8791,1,0,1,4,8,110,96
1/27/2014 18:24,2,3,66,448,53078,1264.4772,54163,0,0,1,3/17/2014,3/25/2014,2,1,1,8791,1,1,1,4,8,110,65
1/28/2014 12:28,2,3,66,448,53593,1214.0005,54163,0,0,1,2/11/2014,2/12/2014,2,1,1,12188,6,0,1,4,8,110,52
1/28/2014 12:58,2,3,66,448,53593,1215.1623,54163,0,0,1,3/17/2014,3/25/2014,2,1,1,12188,6,1,1,4,8,110,65
1/29/2014 17:48,2,3,66,448,53078,1263.8598,54163,0,0,1,3/17/2014,3/25/2014,2,1,1,12188,6,0,1,4,8,110,65
1/29/2014 17:54,2,3,66,448,53078,1268.1649,54163,0,0,1,3/17/2014,3/25/2014,2,1,1,12188,6,1,1,4,8,110,65
