srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff
311,11/6/2013 0:00,24,216,NULL,NULL,164,75329,2,4,0,4.19,0.3734,3.01,26.37,0,22448,1,78,3,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
311,11/7/2013 0:00,24,216,NULL,NULL,164,77416,4,5,0,4.14,0.4621,4.55,47.14,1,22448,1,78,3,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
311,11/20/2013 0:00,24,216,NULL,NULL,164,81311,3,NULL,0,4.13,NULL,0,21.09,0,22448,1,78,3,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
311,10/26/2013 0:00,24,216,NULL,NULL,164,81996,5,4.5,1,4.13,0.0714,4.83,102.33,1,22448,1,78,3,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
311,10/19/2013 0:00,24,216,NULL,NULL,164,88381,4,3,0,4.13,0.2507,3.92,28.26,1,22448,1,78,3,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
311,9/29/2013 0:00,24,216,NULL,NULL,164,90921,4,0,0,4.14,NULL,3.92,42.21,1,22448,1,78,3,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
311,9/13/2013 0:00,24,216,NULL,NULL,164,112602,3,NULL,0,4.13,NULL,0,26.37,0,22448,1,78,3,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
311,9/9/2013 0:00,24,216,NULL,NULL,164,112628,4,4,0,4.17,0.1907,3.92,33.64,1,22448,1,78,3,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
311,8/4/2013 0:00,24,216,NULL,NULL,164,113314,5,4.5,0,4.19,0.3817,4.83,80.38,1,22448,1,78,3,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
311,8/16/2013 0:00,24,216,NULL,NULL,164,121992,4,0,0,4.14,NULL,3.92,31.66,0,22448,1,78,3,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
311,10/11/2013 0:00,24,216,NULL,NULL,164,123283,4,4,0,4.13,0.4343,3.91,35.7,1,22448,1,78,3,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
311,9/5/2013 0:00,24,216,NULL,NULL,164,137877,4,4.5,0,4.13,0.3264,3.92,31.65,1,22448,1,78,3,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
311,8/12/2013 0:00,24,216,NULL,NULL,164,139884,4,0,0,4.14,0.2003,3.92,39.55,0,22448,1,78,3,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,9027,4,4,0,4.06,NULL,5.34,148.74,1,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,-1,0,11,NULL,1,NULL,-1,0,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,9440,3,4,1,3.43,0.3362,4.91,115.29,0,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,-1,0,3,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,15030,4,4.5,0,3.43,0.6512,5.76,241.44,1,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,0,0,26,0,0,13,0,0,26,0,0,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,16128,5,4.5,1,3.71,0.4098,6.21,555.2,0,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,30528,3,5,0,3.4,0.5575,4.89,232.25,0,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,-1,0,40,-1,0,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,36057,4,0,0,3.4,0.6155,5.5,173.3,1,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,0,0,5,0,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,36183,5,4.5,1,3.97,0.0899,6.21,437.69,0,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,0,0,5,0,0,5,-1,0,11,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,40209,4,4,1,4.06,NULL,5.7,149.69,0,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,45360,3,2,0,3.22,NULL,4.46,98.6,1,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,-1,0,6,0,0,NULL,0,0,NULL,1,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,46951,4,0,0,3.43,0.3738,5.09,124.81,0,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,56761,5,5,1,3.76,0.2854,6.21,338.02,0,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,58079,5,5,0,4.37,NULL,5.92,813.11,0,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,-1,0,14,-1,0,14,-1,0,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,58094,5,5,0,3.95,0.0906,6.21,581.02,0,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,58600,4,4,0,4.06,NULL,5.45,178.19,0,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,59389,5,4.5,1,3.47,0.4215,6.21,606.85,0,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,60746,3,4,0,3.56,0.2348,5.04,124.81,0,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,-1,0,14,-1,0,10,-1,0,15,-1,0,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,65207,4,4.5,0,3.58,0.5104,5.84,250.21,1,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,0,0,5,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,72122,5,5,1,3.81,0.1113,6.21,555.2,0,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,-1,0,16,1,0,11,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,78814,5,4.5,1,4.37,NULL,5.93,247.9,1,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,6,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,85978,5,4.5,1,3.64,0.51,5.95,227.62,1,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,-1,0,7,0,0,2,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,97244,4,4.5,0,3.5,0.6542,5.37,185.91,1,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,-1,0,15,NULL,NULL,NULL,-1,0,15,-1,0,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,97963,3,4,1,3.4,0.6205,5.3,144.6,0,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,107263,3,4,1,3.3,NULL,5.08,109.68,0,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,0,0,10,1,0,17,1,0,10,1,0,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,115234,5,4.5,1,3.89,0.0988,6.21,353.44,1,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,115525,4,4,0,3.47,0.4327,5.07,116.2,1,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,118666,5,4.5,1,4.11,NULL,6.21,364.72,1,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,130646,4,0,0,4.06,NULL,5.39,137.1,1,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,-1,0,11,NULL,NULL,NULL,-1,0,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,12/7/2012 1:25,17,158,NULL,NULL,205,138908,4,4,0,3.53,0.6646,5.48,168.5,1,11900,3,27,2,0,1,1,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,1,0,17,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,87,3,4,1,4.49,0.2084,4.9,152.43,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,5043,2,1,0,4.51,0.1846,4.25,111.15,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,15367,2,2.5,0,4.26,0.0606,4.25,87.33,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,15949,4,4,1,0.69,0.0255,5.06,146.08,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,16861,4,0,1,4.5,0.1931,5.13,111.15,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,18096,3,4,0,4.58,0.1433,4.51,157.19,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,26308,3,4,0,4.33,0.1655,4.78,114.32,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,29399,3,4,1,2.2,0.0039,4.96,142.9,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,49460,4,3.5,1,4.69,0.1921,5.1,196.89,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,50719,5,4.5,1,0.69,0.0075,5,158.78,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,55035,3,0,1,4.5,0.1717,4.75,76.21,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,55935,3,4,1,4.61,0.281,4.75,134.96,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,64176,4,3.5,1,4.32,0.1177,4.91,149.25,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,71489,3,3.5,0,4.37,0.1627,4.75,103.21,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,75509,3,0,0,4.36,0.1526,4.56,177.83,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,81856,3,4,0,4.69,0.3184,4.34,101.62,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,83532,4,4,1,4.5,0.1857,5.13,261.99,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,84610,3,3.5,1,4.62,0.2994,4.75,125.44,1,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,85033,2,3.5,0,4.69,0.2179,4.25,190.54,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,92870,3,0,1,4.62,0.3071,4.75,111.15,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,106568,3,4,1,1.39,4.00E-04,4.67,119.09,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,108932,3,5,1,3.81,0.0076,4.75,90.5,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,112000,3,3.5,0,4.25,0.0651,4.75,93.68,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,116027,3,4,1,4.43,0.1819,5.07,127.02,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,116606,3,3,1,4.68,0.3203,4.54,85.74,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,117932,2,4,0,4.28,0.0727,4.25,79.39,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,126787,3,3.5,0,4.37,0.1773,4.65,93.68,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,127263,3,3.5,0,4.34,0.1731,4.75,142.9,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,131655,3,3.5,1,4.5,0.1942,4.75,87.33,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,138726,4,3.5,1,1.39,4.00E-04,4.94,95.27,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,139771,4,3.5,1,0,0.001,4.94,134.96,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,11/12/2012 16:36,15,55,NULL,NULL,55,140212,3,3,1,4.68,0.2875,4.47,85.74,0,8767,4,217,2,0,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
316,8/6/2013 0:00,24,216,NULL,NULL,219,1753,2,3,0,3.69,0.1144,5.05,88.89,0,27770,1,11,4,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,6,NULL,NULL,NULL,NULL,NULL,NULL,1,0,6
316,8/31/2013 0:00,24,216,NULL,NULL,219,3367,4,4.5,1,3.74,0.5693,5.61,196.55,0,27770,1,11,4,0,1,0,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
316,11/27/2013 0:00,24,216,NULL,NULL,219,5124,2,4,1,4.14,0.2196,5.21,157.04,0,27770,1,11,4,0,1,0,NULL,NULL,0,NULL,NULL,NULL,0,0,7,0,0,NULL,NULL,NULL,NULL,1,0,7,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
316,11/27/2013 0:00,24,216,NULL,NULL,219,6906,2,0,0,3.43,NULL,5.02,147.17,0,27770,1,11,4,0,1,0,NULL,NULL,0,NULL,NULL,NULL,-1,0,14,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,33,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,33
316,9/24/2013 0:00,24,216,NULL,NULL,219,23190,4,4.5,1,3.71,0.4356,5.91,200.66,1,27770,1,11,4,0,1,0,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,1,0,4,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
316,6/9/2013 0:00,24,216,NULL,NULL,219,29927,4,4.5,1,3.64,0.568,5.51,149.34,1,27770,1,11,4,0,1,0,NULL,NULL,0,NULL,NULL,NULL,0,0,10,0,0,10,NULL,NULL,NULL,0,0,10,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,10
